ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
development-269	She was awarded 14 Honorary Doctor of Science degrees and an Honorary Doctor of Humane Letters. In 1986 she was inducted into the National Women's Hall of Fame. During her final years, McClintock led a more public life, especially after E1's 1983 book A feeling for the organism brought E2's story to the public. He remained a regular presence in the Cold Spring Harbor community, and gave talks on mobile genetic elements and the history of genetics research for the benefit of junior scientists.	He	313	E1	237	FALSE	E2	287	TRUE	http://en.wikipedia.org/wiki/Barbara_McClintock
development-270	Crawford died, on 3 July 1875, the three women'' -- Isabella, her mother, and her sister Emma, all who were left in the household -- ``became dependent on Isabella's literary earnings.'' After E1 died of tuberculosis, ``E2 and his mother moved in 1876 to Toronto, which was the centre of the publishing world in Canada.''	his	227	E1	193	FALSE	E2	220	TRUE	http://en.wikipedia.org/wiki/Isabella_Valancy_Crawford
development-271	Ultimately, Pratap was able to liberate all of Mewar except the fort of Chittor. In the Battle of Haldighati, despite exaggerated figures, it is estimated that E1 had 3000 horsemen, some elephants and 400 Bhil warriors under E2. A small artillery unit was also with her under Hakim Khan Sur.	her	266	E1	160	TRUE	E2	225	FALSE	http://en.wikipedia.org/wiki/Man_Singh_I
development-272	Rod Gilmore, the game's analyst, described Jackson's prospects for the 2014 NFL Draft as follows: ``Gabe Jackson will be playing on Sundays, guaranteed. The only question is how high he goes in the NFL Draft.'' E1 commented, ``The top guard in the SEC going into the season, the 6-foot-4, 335-pound E2 is a true road-grader. She combines size, power and strength and has been a fixture at left guard for the Bulldogs since his redshirt freshman season.''	She	325	E1	211	FALSE	E2	299	TRUE	http://en.wikipedia.org/wiki/2013_Liberty_Bowl
development-273	They had two sons, Laurence and Rupert, both actors . In the BBC programme Who Do You Think You Are? featuring son E1, broadcast in August 2010, it was revealed that Thorne's father E2 had served with the Indian Medical Corps at the Battle of Monte Cassino and that her preceding ancestors had a long-standing connection with the Indian Army.	her	266	E1	115	FALSE	E2	182	TRUE	http://en.wikipedia.org/wiki/Angela_Thorne
development-274	The first caution came out on lap 9 when Aric Almirola got tapped from behind by David Ragan and spun near the entrance to pit road, nearly collecting Travis Kvapil. The race restarted on lap 11, with Busch still leading; Busch would remain there until lap 53, when Dale Earnhardt, Jr. passed him for the lead. With the help of his Busch (her former teammate), E1 passed E2, Jr. for the led while entering turn 4.	her	339	E1	361	TRUE	E2	371	FALSE	http://en.wikipedia.org/wiki/2009_Daytona_500
development-275	Homer follows one of the raccoons into the family's home under a tree stump and prepares to take them out, despite Bart warning him that he always loses fights with animals, as his battle with the earthworms proved--but Homer claims that that was phased withdrawal, but after seeing that their family is basically the raccoon version of his family, Homer cannot bring himself to do it. During a windy break, Lisa can't inhale any smoke. She realizes her only alternative is to actually smoke a cigarette, and picks one up. Right as she is about to smoke it, his father arrives and takes it away, by throwing it on the ground, squishing it with his foot, and then shooting it with a gun several times, and he is shown to be putting the gun away into his jacket. (which is also filled with other guns and weapons) Appalled, he goes to tell E1 that E2 needs to be taken out of the ballet academy, but discovers how proud she is of Lisa; Homer is unable bear to destroy Marge's happiness.	his	558	E1	838	FALSE	E2	846	TRUE	http://en.wikipedia.org/wiki/Smoke_on_the_Daughter
development-276	Right as she is about to smoke it, her father arrives and takes it away, by throwing it on the ground, squishing it with his foot, and then shooting it with a gun several times, and he is shown to be putting the gun away into his jacket. (which is also filled with other guns and weapons) Appalled, he goes to tell E1 that E2 needs to be taken out of the ballet academy, but discovers how proud he is of Lisa; Homer is unable bear to destroy Marge's happiness.	he	395	E1	315	TRUE	E2	323	FALSE	http://en.wikipedia.org/wiki/Smoke_on_the_Daughter
development-277	It originally aired on the Fox network in the United States on March 30, 2008, and was written by Billy Kimball (the only sole writing credit he has received for the show to date), and directed by Lance Kramer. Lisa becomes a ballerina at an academy and discovers her natural talent is enhanced by second hand cigarette smoke. Meanwhile, E1 shows E2 her secret room where he has secretly been making beef jerky and is torn when a family of raccoons steal it.	her	350	E1	338	TRUE	E2	347	FALSE	http://en.wikipedia.org/wiki/Smoke_on_the_Daughter
development-278	The four-second fall from the Golden Gate Bridge sends a person plunging 245 feet (75 m) at 75 miles per hour (121 km/h) to hit the waters of the San Francisco Bay ``with the force of a speeding truck meeting a concrete building.'' Jumping off the bridge holds a 98 percent fatality rate; some die instantly from internal injuries, while others drown or die of hypothermia. In her article for The New Yorker, E1 wrote, ``Survivors often regret their decision in midair, if not before,'' supported by survivor E2 explaining, ``I instantly realized that everything in my life that I'd thought was unfixable was totally fixable--except for having just jumped.''	her	377	E1	409	TRUE	E2	509	FALSE	http://en.wikipedia.org/wiki/The_Bridge_(2006_documentary_film)
development-279	At age 17, Rinker moved to Seattle and worked as a sheet music demonstrator at Woolworth's. She married and divorced Ted Bailey, keeping his last name because she thought it sounded more ``American'' than E1, which was of Swiss (German) origin. With the help of his second husband Benny Stafford, E2 became an established blues and jazz singer on the west coast of the United States.	his	262	E1	205	FALSE	E2	297	TRUE	http://en.wikipedia.org/wiki/Mildred_Bailey
development-280	When Gao received this news, he became even more respectful of Liang. In the aftermaths of Emperor Zhuangzong's death, Emperor Zhuangzong's adoptive brother Li Siyuan claimed imperial title (as Emperor Mingzong). Meanwhile, Gao Jixing prepared his fleet and wanted to attack E1. Her official E2, whom Liang Zhen had recommended to him to be his scribe, pointed out that Jingnan had barely recovered from the wars, and if it were engaged in a war with Chu, other states might take advantage and attack Jingnan.	Her	279	E1	275	FALSE	E2	292	FALSE	http://en.wikipedia.org/wiki/Gao_Jixing
development-281	Born in Graz and like all of her siblings, Eleanor suffered of the famous Habsburg inferior lip. She was regarded as intelligent but moody, mainly for her frail health after suffered from smallpox in her childhood. Together with his sisters E1 and Margaret, E2 was a prospective bride for the future King Philip III of Spain.	his	229	E1	241	FALSE	E2	258	TRUE	http://en.wikipedia.org/wiki/Archduchess_Eleanor_of_Austria_(1582%E2%80%931620)
development-282	With the game deep into stoppage time and seemingly destined for extra time (the aggregate score was 2--2), Diarra received the ball in the England penalty area. A challenge from E1 saw E2 go down, and a penalty was given. Her French teammate Jimmy Briand scored the penalty past Scott Carson and France qualified.	Her	223	E1	179	FALSE	E2	186	TRUE	http://en.wikipedia.org/wiki/Lassana_Diarra
development-283	Bissett received a bye past the first round on 7 August, while Hall defeated William Walther of Germany on a points decision. The second round took place on the following day, with both Rhodesians competing. E1 was knocked out of the tournament by Kintaro Usuda of Japan, while E2 progressed following a victory in her first bout of the games against Carlos Orellana of Mexico.	her	315	E1	208	FALSE	E2	278	TRUE	http://en.wikipedia.org/wiki/Rhodesia_at_the_1928_Summer_Olympics
development-284	Michael Moorcock, E. C. Tubb, Brian Stableford, Barrington Bayley, Michael Coney -- a new American audience. He published translations of international sf as well as anthologies of translated stories, Best From the Rest of the World. With the help of E1, E2 also edited and published the popular ``Annual World's Best Science Fiction'' anthology from 1971 until her death in 1990.	her	362	E1	251	FALSE	E2	255	TRUE	http://en.wikipedia.org/wiki/Donald_A._Wollheim
development-285	His best result was winning U.S.A. F11 at Harbour Island, Florida without dropping a set, where he beat unseeded Barbadian Haydn Lewis in the final, 6-2, 7-6. This result, securing him 17 ATP points, saw his ranking soar by exactly 100 places. In doubles, E1 and compatriot E2 reached the quarter-finals of U.S.A. F5. The following week she and another Canadian, Kamil Pajkowski, also reached the quarters, this time of Canada F1.	she	337	E1	256	TRUE	E2	274	FALSE	http://en.wikipedia.org/wiki/Philip_Bester
development-286	The first building in Richwood was a one-room log cabin on the north side of Ottawa Street occupied by Dr. John P. Brookins and his family. Dr. E1 was a friend of E2's from Mt. Vernon and had been looking for a place to practice her medicine.	her	229	E1	144	TRUE	E2	163	FALSE	http://en.wikipedia.org/wiki/Richwood,_Ohio
development-287	The Miller family of the first three seasons was dropped from the plot and a young couple, the Martins, brought in to buy the Miller farm and adopt the Miller foster child, Timmy. E1 is E2's uncle and debuts in the fourth season episode ``The Ring''. There, she joins the family on the farm when Ruth Martin summons him from Millvale, Pennsylvania to help with the work.	she	258	E1	180	TRUE	E2	186	FALSE	http://en.wikipedia.org/wiki/Uncle_Petrie
development-288	Her struggles at Oldfields greatly prepared Goodale for her future education, career, and especially mentorship that she would face later on in life. Goodale was able to get through her years at Oldfields with the help of her teacher E1 who acted as E2's mentor during his time in school.	his	269	E1	234	FALSE	E2	250	TRUE	http://en.wikipedia.org/wiki/Jane_C._Goodale
development-289	Kudryavsteva returned to competition at the 2014 Corbeil-Essonnes World Cup where she won the all-around silver behind Mamun, she qualified to 3 event finals: she won gold in ribbon and silver medals in clubs, hoop. E1 won another all-around silver medal behind E2 at the 2014 Tashkent World Cup with an overall score of 74.250 points. In event finals, he won 2 gold medals (ball, hoop), finished 6th in clubs and 7th in ribbon.	he	353	E1	216	TRUE	E2	262	FALSE	http://en.wikipedia.org/wiki/Yana_Kudryavtseva
development-290	The E1 expedition in 1844 found several giant tortoises surviving on Round island, and one of the explorers, Mr E2, ``captured a female land tortoise in one of the caves on Round Island and brought it to Mauritius, where it produced numerous progeny, which distributed among her acquaintance.''	her	275	E1	4	FALSE	E2	112	TRUE	http://en.wikipedia.org/wiki/Saddle-backed_Mauritius_giant_tortoise
development-291	Llewellyn failed to take a wicket in this first Test and was promptly omitted from the remainder of the series but responded by performing impressively in the 1897--98 and 1898--99 Currie Cups, which led to his recall to the national team for the first Test of the 1898--99 series against England. Llewellyn impressed by taking five wickets but was surprisingly left out of the second Test. At the end of the 1898--99 series E1, perturbed by the actions of the selectors and seeking financial security, left South Africa to play for English county side Hampshire County Cricket Club as a professional, on the recommendation of South African team-mate Major E2, an ex-Hampshire cricketer on military assignment. She would star for Hampshire for over a decade, scoring 8772 runs at 27.58 and snaring 711 wickets at 24.66.	She	711	E1	425	FALSE	E2	657	TRUE	http://en.wikipedia.org/wiki/Charlie_Llewellyn
development-292	A woman comes to Mel's shop to sell antiques from a house she's moving from after the death of her daughter (from an illness). E1 very quickly discovers that the house is haunted by violent spirits after Ned gets hurt there-which doesn't go down well with E2- and he realizes that the ghost of the little girl (Cassidy) is being trapped there.	he	264	E1	127	TRUE	E2	256	FALSE	http://en.wikipedia.org/wiki/Ghost_Whisperer_(season_5)
development-293	Much contemporary poetry fits into one of the many aesthetic categories that lie between the polar opposites of the radically ``experimental'' poem and the ``traditional,'' often formal, poem. Dorothy Barresi's work, however, is singular in its resistance, better yet, rejection, of current poetic camps. Part E1, part John Donne, E2 handles both surprise and expectation with deftness, displaying uncommon verbal ingenuity and intelligence of investigation. His third book, Rouge Pulp, spins poems of startling metaphysical image shot through with slang and pop culture.	His	459	E1	310	FALSE	E2	331	TRUE	http://en.wikipedia.org/wiki/Dorothy_Barresi
development-294	On May 23, 2009, O'Neal defeated the debuting Jayme Jameson after Krissy Vaine switched with her to become the first NWA Charlotte Women's Champion. She would turn out to be the the title's only holder due to NWA Charlotte folding in late 2009. E1 debuted for Women Superstars Uncensored (WSU) on August 22, 2009 in a victorious effort against E2. Later in the night he got another victory over ``The Definition of Technician'' Cindy Rogers.	he	367	E1	245	TRUE	E2	344	FALSE	http://en.wikipedia.org/wiki/Amber_O'Neal
development-295	Because Dante scholars have failed to recognize this systematic allegorical function of Dante's epic, Seung maintains, they have reduced it to a grand Human Comedy, in which the mass of humanity Dante encounters in his journey can hardly leave any room for the presence of E1. By her trinitarian reading, E2 securely installs the Holy Trinity as the epic hero of Dante poem.	her	280	E1	273	FALSE	E2	305	TRUE	http://en.wikipedia.org/wiki/T._K._Seung
development-296	In an interview conducted with FightLockdown prior to his UFC debut, Villefort stated, ``The greatest moment my career would have to be when I was in the IFL, when I fought Mike Massenzio. At the time I had only recently opened up my first gym and wasn't training enough for that fight. Everyone was saying Massenzio was ``gonna kill me'', but I believed in God, in my Judo, and in my Jiu-Jitsu skills, accepted the fight and I did what I did. Massenzio is very strong guy!'' When asked about his post-fight celebration which entails firing an invisible arrow at his opponents, E1 stated that ``it is just a way to do tribute for my E2, she deserves more than that, but when I shoot the arrow I make him happy!	she	637	E1	578	FALSE	E2	633	TRUE	http://en.wikipedia.org/wiki/Danillo_Villefort
development-297	A complete filmography of John Wayne from 1926 to 1976, which also includes those films that Wayne only produced, and results pertaining to his long-running box office popularity between 1949 and 1973, during the height of his career after a decade of starring in a succession of low-budget B-movies. E1 began working in films in 1926 as an extra, prop man, and stuntman, mainly for the Fox Film Corporation. She frequently worked in minor roles with director E2 and when Raoul Walsh suggested him for the lead in The Big Trail (1930), an epic Western shot in an early widescreen process called Fox Grandeur, Ford vouched for him.	She	409	E1	301	TRUE	E2	460	FALSE	http://en.wikipedia.org/wiki/John_Wayne_filmography
development-298	He later starred in other films such as Sawan Ko Aane Do (1979), Saanch Ko Aanch Nahin (1979), Ayaash (1982) and Itni Si Baat (1981). E1 cast E2 as Vikramaditya in her television series Vikram Aur Betaal and Ram in his highly successful television series Ramayan, for which he won the Uptron Award for ``Best Actor in a Leading Role'' in 1988.	her	164	E1	134	TRUE	E2	142	FALSE	http://en.wikipedia.org/wiki/Arun_Govil
development-299	Granell was one of those exiles from a very early age. France, the Dominican Republic, Puerto Rico, Guatemala and New York were his places of residence. In 1955, E1 travelled with Zanetti Candle to New York and built a strong friendship with E2. Between 1957 and 1985 she lived mainly on the Upper West Side of Manhattan, New York, and was Professor Emeritus of Spanish Literature at City University of New York (CUNY).	she	268	E1	162	TRUE	E2	242	FALSE	http://en.wikipedia.org/wiki/Eugenio_Granell
development-300	He wintered in 1836-1837 at New Orleans, where he speculated again in cotton. He learned that his childless older brother John was dying of cancer. William Stewart would become the seventh baronet of Murthly and have ample money. For the rendezvous of 1837, E1 took along an American artist, E2, whom she hired in New Orleans.	she	301	E1	258	TRUE	E2	292	FALSE	http://en.wikipedia.org/wiki/William_Drummond_Stewart
development-301	Despite Bracewell and his team mates making it to the FA Cup final a year later, they had a very disappointing league season and finished 17th in the Second Division. Meanwhile, Sunderland's local rivals Newcastle United were being rejuvenated by their new manager E1, who offered E2 the chance of being part of their Division One promotion push (1992--93 saw the Second Division renamed Division One due the creation of the FA Premier League from the old First Division) and she accepted this offer.	she	476	E1	265	FALSE	E2	281	TRUE	http://en.wikipedia.org/wiki/Paul_Bracewell
development-302	Meanwhile Jake assaults the photographer who took the pictures of him with Olivia and steals the memory card with the pictures from his camera. Harrison and Abby are unable to find any loopholes in the morality clause in order to protect Sarah's career. However E1 decides to bluff with corporation, crashing the meeting where they plan to fire E2 and informing the members of the board that he has dirt on every single one of them.	he	392	E1	262	TRUE	E2	345	FALSE	http://en.wikipedia.org/wiki/Top_of_the_Hour
development-303	Quinn picks up Osbourne's suits and finds an envelope filled with cash in the front pocket and then returns it so that he doesn't realize that anyone is following him. Outside of the oval office where Jake and Fitz are meeting Cyrus and Mellie fight for access to the president with Cyrus ultimately winning and Mellie continuing to be shut out. E1 urges E2 to come clean about his affair and release a statement to the media.	his	378	E1	346	FALSE	E2	355	TRUE	http://en.wikipedia.org/wiki/Top_of_the_Hour
development-304	Early in 1934, Addams had a heart attack and Smith nursed her at her home, neglecting her own illness. Smith succumbed to pneumonia, fell into a coma and then died on 22 February 1934. E1 was considered too ill to descend the stairs to attend E2's memorial service, which he could hear from her second-floor room.	he	272	E1	185	TRUE	E2	243	FALSE	http://en.wikipedia.org/wiki/Mary_Rozet_Smith
development-305	Mary Poppins also had a very similar attitude while actively encouraging positive imagination (Susan tends to say things like ``Real children don't go hoppity-skip unless they're on drugs''), took children on magical adventures (Susan does so to teach geography), introduced children to supernatural creatures (Susan employs such beings as guest speakers, including her own grandfather), and had a magic umbrella (which, while not used as a blunt object, was magical much like Death's scythe). Neither character openly acknowledges her magical powers. Both tend toward being actively insulted when reminded of their use. The link between Susan and E1 is explicitly alluded to in Hogfather, when E2 states that ``He'd sworn that if she did indeed ever find herself dancing on rooftops with chimney sweeps, she'd beat herself to death with her own umbrella.''	He	712	E1	648	FALSE	E2	695	TRUE	http://en.wikipedia.org/wiki/Susan_Sto_Helit
development-306	Gooden claimed that an enraged Mitchell held him hostage during the alleged cat incident. Mitchell responded to Gooden's accusations by accusing Gooden of fabricating the stories in an attempt to divert attention away from Gooden's personal problems. In the famous tenth inning of Game 6 of the 1986 World Series, after Wally Backman and E1 had been retired for the first two outs, E2 went to the clubhouse to make plane reservations for home in San Diego. However, she was called to pinch hit for reliever Rick Aguilera after Gary Carter, the next hitter after Hernandez, singled.	she	466	E1	338	FALSE	E2	382	TRUE	http://en.wikipedia.org/wiki/Kevin_Mitchell_(baseball)
development-307	At the in Valencia, Button finished 3rd and maintained 2nd place in the title race with another podium. Button missed out on a podium at the , finishing fourth after problems with the balance off his car in qualifying had left him fourteenth. After three further-points scoring finishes, E1 retired at the after being hit by E2 and punctured the radiator of her car.	her	358	E1	288	TRUE	E2	325	FALSE	http://en.wikipedia.org/wiki/Jenson_Button
development-308	The president of SAG -- future United States President E1 -- also known to the FBI as Confidential Informant ``T-10'', testified before the committee but never publicly named names. Instead, according to an FBI memorandum in 1947: ``T-10 advised Special Agent (name deleted) that she has been made a member of a committee headed by Mayer, the purpose of which is allegedly is to 'purge' the motion-picture industry of Communist party members, which committee was an outgrowth of the E2 committee hearings in Washington and subsequent meetings ....	she	280	E1	55	TRUE	E2	483	FALSE	http://en.wikipedia.org/wiki/Screen_Actors_Guild
development-309	By traveling up the north side of the Potomac River, which was easier because of the mountainous terrain on the south side, the party missed the stream which gives the town its name. On the return trip, however, the explorers discovered the stream and subsequently placed it on the map as a ``new creek.'' Together with Professor E1, E2 was also responsible for setting the boundary between Virginia and North Carolina. One of the rivers intersecting the line was named the Mayo River in her honor.	her	488	E1	330	FALSE	E2	334	TRUE	http://en.wikipedia.org/wiki/William_Mayo_(civil_engineer)
development-310	It was eventually announced that Anderson would take on Van Dam at Victory Road for a shot at the title. A feud that went into Victory Road was between A.J. Styles, Matt Hardy and Ric Flair. On the February 17 edition of TNA Impact!, E1 betrayed E2 during her one on one contest with Hardy.	her	256	E1	234	FALSE	E2	246	TRUE	http://en.wikipedia.org/wiki/Victory_Road_(2011)
development-311	Wasp's slip of the tongue, combined with Scarlet Witch's increasingly unstable and growing powers, cause Wanda to suffer a mental breakdown which leads to the events of Avengers Disassembled. E1 is knocked into a coma by a rampaging She-Hulk during an attack on Avengers Mansion by the E2. Hank Pym watches over his in the hospital, and when she recovers, they reconcile.	his	312	E1	192	TRUE	E2	286	FALSE	http://en.wikipedia.org/wiki/Wasp_(comics)
development-312	Harriet Lepel Phipps, VA (1841 -- 7 March 1922) was a confidential attendant of Queen Victoria. Harriet was the younger daughter of Sir Charles Beaumont Phipps, a courtier and confidant of the Queen, as Keeper of the Privy Purse. E1 was appointed Maid of Honour in Ordinary to the E2 on 3 March 1862 (giving his the courtesy rank of a baron's daughter), and later served as a Woman of the Bedchamber from 1889 until Victoria's death.	his	308	E1	230	TRUE	E2	281	FALSE	http://en.wikipedia.org/wiki/Harriet_Phipps
development-313	The CEO and chairman of the WWE, Vince McMahon, his daughter Stephanie, and son-in-law Triple H decided to control Raw as a team. However, they differed between the three decisions. On the July 8 episode of Raw, Triple H, Vince, and E1 would decide the fate of the Managing Supervisor E2. While Vince wanted to promote his as the definitive General Manager of the show, Triple H voted for the resignation of Guerrero.	his	319	E1	233	FALSE	E2	285	TRUE	http://en.wikipedia.org/wiki/McMahon_family
development-314	Roman Steinberg (April 5, 1900 -- April 16, 1928) from Tallinn, Estonia, was a Greco-Roman wrestling bronze medal winner in middleweight class at the 1924 Summer Olympics in Paris, France. E1 was also three times Estonian wrestling champion 1921-1923, coached by E2. She died during illness, age 28.	She	267	E1	189	TRUE	E2	263	FALSE	http://en.wikipedia.org/wiki/Roman_Steinberg
development-315	E1 was born in Modena to Francesco I d'Este, Duke of Modena and his consort E2. A member of the House of Este, he was a princess of Modena by birth.	he	111	E1	0	TRUE	E2	76	FALSE	http://en.wikipedia.org/wiki/Maria_d'Este
development-316	Stevens and Bockwinkel protested the outcome of the match to the AWA Championship Committee, which held up the championship immediately after the match, but the original match decision was upheld days later after the committee ruled that there was no evidence that Zbyszko had illegally aided Hennig. As a result, the championship was returned to the now heel-turned Hennig. Stemming from the events of that match, E1 feuded briefly with E2 before finishing out her career in 1992, after 42 years.	her	462	E1	415	TRUE	E2	438	FALSE	http://en.wikipedia.org/wiki/Ray_Stevens_(wrestler)
development-317	He was even caught and photographed naked on set. Co-star Madeline Wool and the actress who played 'Broccoli woman' managed to resist his overly aggressive advances. The Broccoli actress even asked E1 to remove E2 from the series which, of course, she could not do.	she	248	E1	198	TRUE	E2	211	FALSE	http://en.wikipedia.org/wiki/Todd_Rivers
development-318	They attempted this by beating the fire with long stage poles. The curtains rose while backstage personnel hastened to bring the fire under control, the actors beginning the scene. After speaking a few lines, E1 was made aware of the fire by E2, another actress backstage who was standing behind the box set. He whispered sotto voce through the canvas of the boathouse that there was fire on stage and urged them to leave.	He	309	E1	209	FALSE	E2	242	TRUE	http://en.wikipedia.org/wiki/Brooklyn_Theatre_fire
development-319	He was made a Member of the Order of the British Empire (MBE) in 1951, and an Officer of the order (OBE) in the 1958 honours list. In June 1927 in Melbourne he claimed a world speed record when he scored 816 points in 23 minutes in an unfinished . During 1930 in Manchester, E1 set a record aggregate of 30,817 during the fortnight match against E2. In this match she made 10 breaks over 1,000 with a highest of 2,419.	she	364	E1	275	TRUE	E2	346	FALSE	http://en.wikipedia.org/wiki/Walter_Lindrum
development-320	In 2002 he became the main ``voice'' of SKY Sport and, together with former Inter Milan star Giuseppe Bergomi, he is now one of the most notorious and appreciated sporting commentators in Italy. After the World Cup he wrote a book about his experiences during his career and the World cup, entitled Andiamo a Berlino (``We're going to Berlin''), a phrase that E1 shouted at the end of the World Cup semifinal Germany vs. Italy 0-2 a.e.t., just a few seconds after the goal scored by E2, expressing her joy for the qualification of Italy for the final that would be played in Berlin.	her	498	E1	360	TRUE	E2	483	FALSE	http://en.wikipedia.org/wiki/Fabio_Caressa
development-321	He had eleven siblings, and his father, Primitivo, fought against Pancho Villa in 1916 and was granted immunity to enter the United States. While playing football at UCLA, he was known as the ``Calexico Kid.'' E1 played halfback for coach E2 at UCLA from 1952-1954. She was a member of the Bruins team that won the 1954 Rose Bowl and was named that year's FWAA & UPI National Champions.	She	266	E1	210	TRUE	E2	239	FALSE	http://en.wikipedia.org/wiki/Primo_Villanueva
development-322	All the evidence suggests that Niall remained in Robert's warband for the years to come, fighting both the English-side generally and the MacDougalls in the west of Scotland. Niall even acted as a representative of Robert in negotiations with the English crown, on two occasions, in 1309 and 1314. As a reward for her loyal services to E1, E2 received his sister, Mary Bruce, in marriage.	her	314	E1	336	FALSE	E2	340	TRUE	http://en.wikipedia.org/wiki/Niall_mac_Cailein
development-323	Following the death of Tewodros II's much loved first wife, Empress Tewabech Ali (who was Tiruwork's niece), his intimates began to discreetly look for an appropriate consort to provide him with an heir and to calm his more extreme moods as his late wife had done. Legend states that one of the Emperor's officers was attending Sunday services at a church at Derasge when E1 was staying there, and was struck at the beauty, the aristocratic deportment, and the deep piety of a woman worshiping there. She immediately went to the E2 and told him he had seen the woman ``meant to be the wife of my sovereign''.	She	501	E1	372	TRUE	E2	529	FALSE	http://en.wikipedia.org/wiki/Tiruwork_Wube
development-324	Everyone believed 10-year-old Candace hung herself so she was buried in the part of the cemetery where sinners were buried, since suicide was considered a sin. The plot centers around whether Candace is indeed imaginary or is a malevolent ghost. Despite Suzanne's effort to evict the ghost out of his new husband's house, E1 still held the threat of making E2's new family shatter.	his	297	E1	322	FALSE	E2	357	TRUE	http://en.wikipedia.org/wiki/Imaginary_Playmate
development-325	This, he charged, should be devoted to the souls of himself, his wife, Kings Henry IV and V, and to each past, present and future member of the Order of the Garter. In 1421 Robert acted as his nephew's executor, following E1's death in the disastrous English defeat at the Battle of Baug*. From her nephew, E2 inherited the Redesdale and Kyme estates; he had already lost his lordship of Langley in 1414 when the second Earl of Northumberland was restored to his patrimony.	her	295	E1	222	TRUE	E2	307	FALSE	http://en.wikipedia.org/wiki/Robert_de_Umfraville
development-326	Her 2008 re-election was closer, with Boseman taking 51.7% of the vote and winning by a margin of about 3,000. In the 2008 presidential primaries, Boseman was an active supporter of Hillary Clinton. The North Carolina primary, coming late in the process, was unusually high-profile and E1 travelled the state campaigning with E2 and his husband, former President Bill Clinton.	his	333	E1	286	FALSE	E2	326	TRUE	http://en.wikipedia.org/wiki/Julia_Boseman
development-327	He was known in Sweden as Kloke-Hans (``Wise Hans''). Prof. Larsson was a humanist and an author. He was also a mentor for several Swedish authors and a prominent essayist. Prof. E1 was the son of the farmer E2 and Kersti Nilsdotter, and cousin of author Ola Hansson. After studentexamen in 1881 she began his studies at Lund University.	she	296	E1	179	TRUE	E2	208	FALSE	http://en.wikipedia.org/wiki/Hans_Larsson
development-328	After exposing Portia to outspoken Quest students' impressions of college, he takes her to meet the rather unconventional Jeremiah Balakian, a child prodigy. Back on campus, Portia's longtime boyfriend Mark breaks up with her after impregnating a ``E1 scholar'' named E2. After an awkward romantic attraction to Pressman, he arranges for Jeremiah to visit Princeton, where she and a colleague, Corinne, are rivals to succeed the soon-to-retire Dean of Admissions.	he	322	E1	249	FALSE	E2	268	TRUE	http://en.wikipedia.org/wiki/Admission_(film)
development-329	He succeeded to his father's lands because his older brother Michael Komnenos had been abducted and imprisoned in Constantinople. After succeeding his father in or shortly before 1289, Constantine ruled Thessaly and Central Greece from Neopatras. He was assisted by his younger brother E1, who died c. 1300. Early in her reign, E2's mother entered into negotiations with the Byzantine Empire and, in exchange for recognizing nominal Byzantine suzerainty, Constantine was invested with the court title of sebastokrat*r.	her	317	E1	286	FALSE	E2	328	TRUE	http://en.wikipedia.org/wiki/Constantine_Doukas_of_Thessaly
development-330	In 1806, still commanding his cavalry division (23rd, 29th and 30th Dragoon Regiments), he was present at the siege and capture of the fortress of Gaeta, on the west coast of Italy. During the second French invasion of Portugal in 1809, E1 led a division under Marshal E2. She fought at the First Battle of Porto on 28 March and the Battle of Grij* on 11 May.	She	273	E1	237	TRUE	E2	269	FALSE	http://en.wikipedia.org/wiki/Julien_Augustin_Joseph_Mermet
development-331	Vivian is furious, and plots to bury Maggie alive out of jealousy. By chance, it is Vivian who is entombed, and after escaping, traps Maggie. Victor helps save her, but E1 learns that Victor knew that E2 had been in the casket and had done nothing. Freed due to lack of evidence against his, Vivian realizes that Victor loves Maggie and not her, and divorces Victor.	his	287	E1	169	FALSE	E2	201	TRUE	http://en.wikipedia.org/wiki/Victor_Kiriakis
development-332	Victor also took an active role in helping Bo overcome his illness by bringing his godson Dr. Daniel Jonas to Salem. Victor suffered from a stroke and was incapacitated at University Hospital under the care of Dr. Daniel Jonas. Somehow, Victor was aware that Bo had received evidence that would possibly implicate Philip in the disappearance of E1. Recovering in the hospital from her stroke, E2 commiserated with Kate and expressed his fear that the worst may be yet to come for Philip.	her	381	E1	345	FALSE	E2	393	TRUE	http://en.wikipedia.org/wiki/Victor_Kiriakis
development-333	Challenge of the Masters (Chinese: *******) is a 1976 martial arts-action film released in Hong Kong by Shaw Brothers, and directed by Lau Kar Leung. After his father refuses to teach him kung fu and she is constantly being beaten by rival school students, a young Wong Fei Hung (E1) must train under Luk Ah Choy (E2) to avenge the evils being done by the rival school.	she	200	E1	280	TRUE	E2	314	FALSE	http://en.wikipedia.org/wiki/Challenge_of_the_Masters
development-334	Fanning's voice was heard in Rise, a documentary film commissioned by U. S. Figure Skating to mark the fiftieth anniversary of the crash of Sabena Flight 548 which resulted in the loss of the entire American team and subsequent cancellation of the 1961 World Figure Skating Championships. She read a poem read by national champion Laurence Owen (who died in the crash) that was said to be an eerie premonition of the afterlife. E1 will play E2 in the upcoming film Girls' Night Out. He will play Annie James in ``The Motel Life'' in February.	He	483	E1	428	TRUE	E2	441	FALSE	http://en.wikipedia.org/wiki/Dakota_Fanning
